Date,Open,High,Low,Close,Adj Close,Volume
12/19/2019,57000,57300,55500,56000,50438.21875,14180520
12/20/2019,56100,56500,55600,56000,50438.21875,12095519
12/23/2019,56100,56400,55100,55500,49987.875,9839252
12/24/2019,55600,55700,54800,55000,49537.52734,11868463
12/26/2019,54700,55400,54400,55400,49897.80469,9645034
12/27/2019,55700,56900,55500,56500,51215.82422,12313056
12/30/2019,56200,56600,55700,55800,50581.29688,8356767
1/2/2020,55500,56000,55000,55200,50037.41016,12993228
1/3/2020,56000,56600,54900,55500,50309.35156,15422255
1/6/2020,54900,55600,54600,55500,50309.35156,10278951
1/7/2020,55700,56400,55600,55800,50581.29688,10009778
1/8/2020,56200,57400,55900,56800,51487.76563,23501171
1/9/2020,58400,58600,57400,58600,53119.42969,24102579
1/10/2020,58800,59700,58300,59500,53935.25,16000170
1/13/2020,59600,60000,59100,60000,54388.49219,11359139
1/14/2020,60400,61000,59900,60000,54388.49219,16906295
1/15/2020,59500,59600,58900,59000,53482.01172,14300928
1/16/2020,59100,60700,59000,60700,55023.02734,14381774
1/17/2020,61900,62000,61000,61300,55566.90625,16025661
1/20/2020,62000,62800,61700,62400,56564.03516,12528855
1/21/2020,62000,62400,61200,61400,55657.55469,11142693
1/22/2020,60500,62600,60400,62300,56473.37891,15339565
1/23/2020,61800,61800,60700,60800,55113.67188,14916555
1/28/2020,59400,59400,58300,58800,53300.72266,23664541
1/29/2020,59100,59700,58800,59100,53572.66406,16446102
1/30/2020,58800,58800,56800,57200,51850.35938,20821939
1/31/2020,57800,58400,56400,56400,51125.17578,19749457
2/3/2020,55500,57400,55200,57200,51850.35938,23995260
2/4/2020,57100,59000,56800,58900,53391.36719,21800192
2/5/2020,60000,60200,58900,59500,53935.25,19278165
2/6/2020,60100,61100,59700,61100,55385.60938,14727159
2/7/2020,61100,61200,59700,60400,54751.08203,16402493
2/10/2020,59200,59800,59100,59700,54116.54297,13107121
2/11/2020,59800,60700,59700,59900,54297.83984,11071231
2/12/2020,60300,60700,59700,60500,54841.73047,12904207
2/13/2020,61200,61600,60500,60700,55023.02734,18449775
2/14/2020,60900,61900,60200,61800,56020.14063,13276067
2/17/2020,61600,62000,61200,61500,55748.20313,8740596
2/18/2020,60800,60900,59700,59800,54207.19531,16674266
2/19/2020,59800,60400,59400,60200,54569.78516,12951496
2/20/2020,60700,61300,59600,60000,54388.49219,14591924
2/21/2020,58800,59800,58500,59200,53663.31641,13777393
2/24/2020,57400,58100,56800,56800,51487.76563,25627537
2/25/2020,56200,58000,56200,57900,52484.89453,23885408
2/26/2020,56000,57000,56000,56500,51215.82422,25483102
2/27/2020,56300,56900,55500,55900,50671.94531,23209541
2/28/2020,55000,55500,54200,54200,49130.9375,30054227
3/2/2020,54300,55500,53600,55000,49856.10938,30403412
3/3/2020,56700,56900,55100,55400,50218.70703,30330295
3/4/2020,54800,57600,54600,57400,52031.65234,24765728
3/5/2020,57600,58000,56700,57800,52394.25391,21698990
3/6/2020,56500,57200,56200,56500,51215.82422,18716656
3/9/2020,56500,56500,56500,56500,51215.82422,0
3/10/2020,53800,54900,53700,54600,49493.52734,32106554
3/11/2020,54300,54400,52000,52100,47227.33594,45707281
3/12/2020,52100,52100,52100,52100,47227.33594,0
3/13/2020,47450,51600,46850,49950,45278.41406,59462933
3/16/2020,50100,50900,48800,48900,44326.62109,33339821
3/17/2020,46900,49650,46700,47300,42876.25391,51218151
3/18/2020,47750,48350,45600,45600,41335.25391,40152623
3/19/2020,46400,46650,42300,42950,38933.08203,56925513
3/20/2020,44150,45500,43550,45400,41153.95703,49730008
3/23/2020,42600,43550,42400,42500,38525.17578,41701626
3/24/2020,43850,46950,43050,46950,42558.99609,49801908
3/25/2020,48950,49600,47150,48650,44100.00391,52735922
3/26/2020,49000,49300,47700,47800,43329.49609,42185129
3/27/2020,49600,49700,46850,48300,43782.72656,39896178
3/30/2020,47050,48350,46550,47850,43695.06641,26797395
3/31/2020,48000,48500,47150,47750,43603.75391,30654261
4/1/2020,47450,47900,45800,45800,41823.07813,27259532
4/2/2020,46200,46850,45350,46800,42736.24219,21621076
4/3/2020,47400,47600,46550,47000,42918.875,22784682
4/6/2020,47500,48800,47250,48700,44471.26563,23395726
4/7/2020,49650,50200,49000,49600,45293.10938,31524034
4/8/2020,49600,49750,48600,48600,44379.94922,25010314
4/9/2020,49750,49800,48700,49100,44836.53125,22628058
4/10/2020,48950,49250,48650,49250,44973.50391,17839111
4/13/2020,48650,48900,48300,48300,44105.99219,14431800
4/14/2020,48800,49200,48300,49000,44745.21094,14206216
4/16/2020,49350,49350,48550,49000,44745.21094,23349760
4/17/2020,50800,52000,50300,51400,46936.81641,32041675
4/20/2020,51400,51400,50000,50100,45749.69922,21866354
4/21/2020,49400,49700,48700,49250,44973.50391,27407543
4/22/2020,48700,50000,48350,49850,45521.40625,18613864
4/23/2020,50200,50300,49500,49850,45521.40625,18754442
4/24/2020,49650,49750,49000,49350,45064.81641,15618347
4/27/2020,49350,50000,49100,49850,45521.40625,14049471
4/28/2020,49850,50100,49300,50100,45749.69922,16095399
4/29/2020,49900,50500,49600,50000,45658.37891,15604533
5/4/2020,48900,49100,48500,48500,44288.62109,26083749
5/6/2020,49000,49200,48500,49200,44927.84766,18070225
5/7/2020,49200,49300,48700,48800,44562.57422,13884411
5/8/2020,49100,49350,48800,48800,44562.57422,15319700
5/11/2020,48900,49250,48300,48400,44197.30469,16357743
5/12/2020,48400,48500,47550,47900,43740.73047,23433590
5/13/2020,47250,48550,47200,48550,44334.28516,20223277
5/14/2020,47750,48100,47650,48000,43832.04297,19305974
5/15/2020,48400,48450,47700,47850,43695.06641,18463118
5/18/2020,47950,49100,47600,48800,44562.57422,20481981
5/19/2020,50100,50500,49700,50300,45932.33594,25168295
5/20/2020,50000,50200,49800,50000,45658.37891,14896899
5/21/2020,50300,50400,49850,49950,45612.71484,14949266
5/22/2020,49600,49800,48600,48750,44516.91797,19706284
5/25/2020,48750,48900,48450,48850,44608.23438,14337913
5/26/2020,48700,49450,48600,49250,44973.50391,15127490
5/27/2020,48950,50000,48800,49900,45567.05859,19548479
5/28/2020,51100,51200,49900,50400,46023.64063,31309318
5/29/2020,50000,50700,49700,50700,46297.60938,27596961
6/1/2020,50800,51200,50600,51200,46754.17578,16949183
6/2/2020,51000,51500,50800,51400,46936.81641,14247933
6/3/2020,51800,55000,51700,54500,49767.63281,49257814
6/4/2020,55800,57000,54600,54600,49858.94922,40220334
6/5/2020,54400,55900,54000,55500,50680.79688,22743629
6/8/2020,56400,56500,54700,54900,50132.90234,25634965
6/9/2020,55800,56500,54400,55500,50680.79688,23998831
6/10/2020,55100,55900,54900,55400,50589.48828,16742493
6/11/2020,54500,55100,53200,54300,49584.99609,33815123
6/12/2020,52100,52800,51500,52300,47758.66406,26976019
6/15/2020,51400,52000,49900,49900,45567.05859,28772921
6/16/2020,51200,52100,50600,52100,47576.02734,21808375
6/17/2020,52100,52900,51300,52200,47667.34766,26672595
6/18/2020,52200,52300,51600,52300,47758.66406,15982926
6/19/2020,52600,52900,51600,52900,48306.55859,18157985
6/22/2020,52000,52600,51800,52000,47484.71484,13801350
6/23/2020,52500,52800,51100,51400,46936.81641,18086152
6/24/2020,51900,53900,51600,52900,48306.55859,24519552
6/25/2020,52100,53000,51900,51900,47393.39453,18541624
6/26/2020,52800,53900,52200,53300,48671.83594,21575360
6/29/2020,52500,53200,52000,52400,48169.90234,17776925
6/30/2020,53900,53900,52800,52800,48537.61719,21157172
7/1/2020,53400,53600,52400,52600,48353.76563,16706143
7/2/2020,52100,52900,52100,52900,48629.53906,14142583
7/3/2020,53000,53600,52700,53600,49273.03125,11887868
7/6/2020,54000,55000,53800,55000,50560.01953,19856623
7/7/2020,55800,55900,53400,53400,49089.17969,30760032
7/8/2020,53600,53900,52900,53000,48721.47656,19664652
7/9/2020,53200,53600,52800,52800,48537.61719,17054850
7/10/2020,53100,53200,52300,52700,48445.6875,13714746
7/13/2020,53300,53800,53100,53400,49089.17969,12240188
7/14/2020,53700,53800,53200,53800,49456.89063,14269484
7/15/2020,54400,55000,54300,54700,50284.23828,24051450
7/16/2020,54800,54800,53800,53800,49456.89063,16779127
7/17/2020,54200,54700,54100,54400,50008.45313,10096174
7/20/2020,54800,54800,54000,54200,49824.59766,10507530
7/21/2020,55200,55400,54800,55300,50835.80078,18297260
7/22/2020,55300,55500,54700,54700,50284.23828,12885057
7/23/2020,54700,54700,53800,54100,49732.67578,16214932
7/24/2020,54000,54400,53700,54200,49824.59766,10994535
7/27/2020,54300,55700,54300,55600,51111.58594,21054421
7/28/2020,57000,58800,56400,58600,53869.39844,48431566
7/29/2020,60300,60400,58600,59000,54237.11328,36476611
7/30/2020,59700,60100,59000,59000,54237.11328,19285354
7/31/2020,59500,59600,57700,57900,53225.91016,21943345
8/3/2020,57800,57900,56700,56800,52214.71484,21158940
8/4/2020,57200,58100,57000,57300,52674.34375,19419694
8/5/2020,57300,57500,56300,56900,52306.63281,17739706
8/6/2020,57100,58400,57100,58000,53317.83203,21625874
8/7/2020,57900,58400,57100,57500,52858.19531,18751717
8/10/2020,57600,58300,57500,57800,53133.98047,17774291
8/11/2020,58000,59500,57800,58200,53501.6875,24907912
8/12/2020,58200,59000,57700,59000,54237.11328,18573934
8/13/2020,59400,59600,58000,58700,53961.32422,22089460
8/14/2020,58000,58400,57700,58000,53317.83203,15672548
8/18/2020,58900,59900,58000,58400,53685.55078,25307825
8/19/2020,59000,59200,57800,57800,53133.98047,16930719
8/20/2020,57600,57600,55300,55400,50927.72656,30386029
8/21/2020,56200,56900,55800,55900,51387.35938,21142288
8/24/2020,55800,56600,55400,56100,51571.22266,15055896
8/25/2020,56400,56800,56100,56400,51847,14021705
8/26/2020,56400,56500,55700,56400,51847,17651593
8/27/2020,56300,56300,55600,55600,51111.58594,16196568
8/28/2020,56100,56300,55400,55400,50927.72656,14619888
8/31/2020,56000,56100,54000,54000,49640.74609,32671367
9/1/2020,54100,54800,54100,54200,49824.59766,19363117
9/2/2020,54600,55100,54100,54400,50008.45313,16905723
9/3/2020,55600,56700,55500,56400,51847,28384920
9/4/2020,55200,55800,55100,55600,51111.58594,22139109
9/7/2020,56100,57300,55800,56500,51938.92578,18685880
9/8/2020,57400,58700,57200,58700,53961.32422,31517520
9/9/2020,58200,59300,57800,58400,53685.55078,30597399
9/10/2020,59900,60000,59100,59200,54420.96094,29923293
9/11/2020,59300,59400,58200,59000,54237.11328,16017098
9/14/2020,60200,60800,59900,60400,55524.08594,20648281
9/15/2020,60900,61000,60500,61000,56075.65625,17877075
9/16/2020,61100,61300,60600,61000,56075.65625,17041444
9/17/2020,60700,60800,59300,59500,54696.75,25108356
9/18/2020,59800,59900,59100,59300,54512.89453,18884571
9/21/2020,59100,60000,59000,59200,54420.96094,15140387
9/22/2020,59100,59700,57800,58200,53501.6875,20830381
9/23/2020,58400,58800,57400,58600,53869.39844,20111398
9/24/2020,57700,58600,57600,57800,53133.98047,17564020
9/25/2020,57700,58200,57700,57900,53225.91016,11444683
9/28/2020,58300,58800,57900,58200,53830.8125,12614080
9/29/2020,58300,59000,58200,58200,53830.8125,15503563
10/5/2020,57500,59200,57500,58700,54293.27344,20228289
10/6/2020,59400,59900,58700,59000,54570.75781,14463826
10/7/2020,58700,59900,58500,59900,55403.18359,14861838
10/8/2020,60500,60700,59500,59700,55218.19922,24589924
10/12/2020,60000,60400,59900,60400,55865.65234,16145837
10/13/2020,61000,61400,60400,60900,56328.11719,19247631
10/14/2020,61000,61100,60500,60900,56328.11719,16086716
10/15/2020,60700,60800,59700,60000,55495.6875,17756232
10/16/2020,60000,60400,59000,59500,55033.21875,16554190
10/19/2020,59600,60200,59500,60000,55495.6875,14474985
10/20/2020,60300,60900,60100,60900,56328.11719,19326115
10/21/2020,61200,61500,60600,60900,56328.11719,15703443
10/22/2020,60300,60500,59800,60100,55588.17578,14294095
10/23/2020,60400,60400,59800,60200,55680.66797,9322232
10/26/2020,60400,61100,60100,60400,55865.65234,13268226
10/27/2020,60300,60300,59500,59800,55310.70313,17260416
10/28/2020,59400,59400,58800,59000,54570.75781,14428882
10/29/2020,58200,58500,57500,58100,53738.32813,22636966
10/30/2020,58000,58000,56600,56600,52350.92578,26907844
11/2/2020,56400,57500,56000,57400,53090.87109,20489076
11/3/2020,57900,58900,57600,58800,54385.77344,14950919
11/4/2020,58900,59000,57800,58500,54108.29297,21718561
11/5/2020,59000,60300,58800,60300,55773.16797,20639475
11/6/2020,60700,60800,59600,60100,55588.17578,16910230
11/9/2020,60700,60900,60100,60200,55680.66797,15892961
11/10/2020,60500,60500,59500,60200,55680.66797,19073552
11/11/2020,60700,61400,60400,61300,56698.08594,25628510
11/12/2020,61000,61400,60700,61000,56420.60938,19800573
11/13/2020,61300,63200,61000,63200,58455.45703,31508829
11/16/2020,64000,66700,63900,66300,61322.73438,36354334
11/17/2020,67000,67000,65600,65700,60767.77344,30204089
11/18/2020,65700,66200,64700,64800,59935.33984,22963790
11/19/2020,64100,64800,63900,64600,59750.35156,16590290
11/20/2020,63900,65200,63900,64700,59842.84766,15068682
11/23/2020,64800,67800,64700,67500,62432.64453,27134398
11/24/2020,67900,69500,67000,67700,62617.63281,32158235
11/25/2020,67900,68300,66500,66600,61600.21094,32447065
11/26/2020,66100,68000,66000,68000,62895.10547,19023323
11/27/2020,68000,68400,67600,68200,63080.10156,14063434
11/30/2020,68400,68600,66700,66700,61692.69922,43811016
12/1/2020,67100,68300,67100,67800,62710.125,22327173
12/2/2020,68400,69900,68300,69500,64282.5,29703942
12/3/2020,70100,70500,69300,69700,64467.49219,23677989
12/4/2020,70400,72100,70100,71500,66132.35156,28130533
12/7/2020,72400,73500,71900,72900,67427.25,28490496
12/8/2020,72200,72900,71600,71700,66317.35156,25000338
12/9/2020,72100,73900,72000,73900,68352.1875,24077996
12/10/2020,72700,73800,72500,72900,67427.25,39882928
12/11/2020,73500,73800,73100,73400,67889.72656,18486672
12/14/2020,73600,74500,73200,73800,68259.6875,21510415
12/15/2020,73800,74100,73300,73800,68259.6875,20863671
12/16/2020,74100,74500,73400,73800,68259.6875,17512081
12/17/2020,73400,73700,72600,73300,67797.22656,24293214
12/18/2020,73300,73700,73000,73000,67519.75,17613029
12/21/2020,73100,73400,72000,73000,67519.75,20367355
12/22/2020,72500,73200,72100,72300,66872.29688,16304910
12/23/2020,72400,74000,72300,73900,68352.1875,19411326
12/24/2020,74100,78800,74000,77800,71959.41406,32502870
12/28/2020,79000,80100,78200,78700,72791.83594,40085044
12/29/2020,78800,78900,77300,78300,74244.49219,30339449
12/30/2020,77400,81300,77300,81000,76804.65625,29417421
1/4/2021,81000,84400,80200,83000,78701.07031,38655276
1/5/2021,81600,83900,81600,83900,79554.42969,35335669
1/6/2021,83300,84500,82100,82200,77942.49219,42089013
1/7/2021,82800,84200,82700,82900,78606.23438,32644642
1/8/2021,83300,90000,83000,88800,84200.64844,59013307
1/11/2021,90000,96800,89500,91000,86286.70313,90306177
1/12/2021,90300,91400,87800,90600,85907.41406,48682416
1/13/2021,89800,91200,89100,89700,85054.03125,36068848
1/14/2021,88700,90000,88700,89700,85054.03125,26393970
1/15/2021,89800,91800,88000,88000,83442.08594,33431809
1/18/2021,86600,87300,84100,85000,80597.47656,43227951
1/19/2021,84500,88000,83600,87000,82493.88281,39895044
1/20/2021,89000,89000,86500,87200,82683.52344,25211127
1/21/2021,87500,88600,86500,88100,83536.91406,25318011
1/22/2021,89000,89700,86800,86800,82304.24219,30861661
1/25/2021,87000,89900,86300,89400,84769.57031,27258534
1/26/2021,88800,89200,86500,86700,82209.41406,33178936
1/27/2021,86600,87700,85600,85600,81166.38281,26423070
1/28/2021,83200,85600,83200,83700,79364.80469,31859808
1/29/2021,84500,85000,82000,82000,77752.85938,39615978
2/1/2021,81700,83400,81000,83000,78701.07031,28046832
2/2/2021,84100,86400,83700,84400,80028.54688,26302077
2/3/2021,84800,85400,83400,84600,80218.17969,22112205
2/4/2021,83500,83800,82100,82500,78226.94531,24171688
2/5/2021,83100,84000,82500,83500,79175.15625,18036835
2/8/2021,83800,84200,83000,83000,78701.07031,15338765
2/9/2021,84000,84800,82700,82700,78416.60156,20898332
2/10/2021,82600,82600,81600,81600,77373.57813,23025766
2/15/2021,83800,84500,83300,84200,79838.91406,23529706
2/16/2021,84500,86000,84200,84900,80502.64844,20483100
2/17/2021,83900,84200,83000,83200,78890.70313,18307735
2/18/2021,83200,83600,82100,82100,77847.67188,21327683
2/19/2021,82300,82800,81000,82600,78321.77344,25880879
2/22/2021,83800,84200,82200,82200,77942.49219,25419886
2/23/2021,81200,82900,81100,82000,77752.85938,20587314
2/24/2021,81800,83600,81300,82000,77752.85938,26807651
2/25/2021,84000,85400,83000,85300,80881.9375,34155986
2/26/2021,82800,83400,82000,82500,78226.94531,38520800
3/2/2021,85100,85300,83000,83600,79269.97656,33498180
3/3/2021,83500,84000,82800,84000,79649.27344,19882132
3/4/2021,82600,83200,82200,82400,78132.14063,24348331
3/5/2021,81100,82600,81100,82100,77847.67188,20508971
3/8/2021,82900,83000,81600,82000,77752.85938,17641256
3/9/2021,81400,81900,80600,81400,77183.91406,25420764
3/10/2021,82400,82500,80700,80900,76709.82813,20038422
3/11/2021,81000,82500,81000,82000,77752.85938,23818297
3/12/2021,83100,83500,82400,82800,78511.40625,13530573
3/15/2021,82800,82900,81800,81800,77563.21094,13735798
3/16/2021,82200,83000,82100,82800,78511.40625,12293537
3/17/2021,82800,82900,82000,82300,78037.32031,11625146
3/18/2021,82800,83800,82600,82900,78606.23438,18585244
3/19/2021,82100,82500,81800,81900,77658.03125,15869700
3/22/2021,82000,82300,81700,82000,77752.85938,12670506
3/23/2021,82600,82900,81800,81800,77563.21094,13299907
3/24/2021,81000,81600,80700,81000,76804.65625,17926638
3/25/2021,81000,82100,80800,81200,76994.28125,14758826
3/26/2021,81400,81600,81000,81500,77278.75,12845778
3/29/2021,81700,81700,81000,81600,77373.57813,14952134
3/30/2021,81600,82300,81300,82200,78288.84375,13121698
3/31/2021,82400,82700,81400,81400,77526.89844,17240518
4/1/2021,82500,83000,82000,82900,78955.53125,18676461
4/2/2021,84000,85200,83900,84800,80765.125,22997538
4/5/2021,85800,86000,84800,85400,81336.58594,16255990
4/6/2021,86200,86200,85100,86000,81908.03906,19042023
4/7/2021,86100,86200,85400,85600,81527.07031,17885538
4/8/2021,85700,85700,84100,84700,80669.89063,19244259
4/9/2021,84700,84900,83400,83600,79622.22656,18193707
4/12/2021,84100,84100,83100,83200,79241.26563,12915282
4/13/2021,83000,84500,82800,84000,80003.19531,15238206
4/14/2021,84000,84300,83400,84000,80003.19531,13794652
4/15/2021,83700,84500,83400,84100,80098.44531,16377412
4/16/2021,84700,84700,83600,83900,79907.96094,15429522
4/19/2021,83800,84000,83300,83300,79336.50781,15287311
4/20/2021,83300,84000,83100,83900,79907.96094,15521965
4/21/2021,83300,83500,82500,82600,78669.82031,21636079
4/22/2021,82900,83000,82400,82400,78479.32813,13934746
4/23/2021,81900,82900,81600,82800,78860.30469,17805080
4/26/2021,82900,83500,82600,83500,79526.99219,15489938
4/27/2021,83200,83300,82500,82900,78955.53125,12941533
4/28/2021,83200,83200,82100,82100,78193.59375,15596759
4/29/2021,82400,82500,81500,81700,77812.64063,20000973
4/30/2021,81900,82100,81500,81500,77622.15625,18673197
5/3/2021,81000,82400,81000,81700,77812.64063,15710336
5/4/2021,81900,82600,81800,82600,78669.82031,12532550
5/6/2021,81700,82300,81700,82300,78384.07813,17047511
5/7/2021,81800,82100,81500,81900,78003.10938,14154882
5/10/2021,82300,83500,81800,83200,79241.26563,19385027
5/11/2021,82500,82600,81100,81200,77336.42188,28996680
5/12/2021,80800,81200,79800,80000,76193.51563,35812268
5/13/2021,78900,79600,78400,78500,74764.89844,31490096
5/14/2021,79000,80300,78900,80100,76288.76563,16450920
5/17/2021,80800,80900,79200,79600,75812.55469,17740855
5/18/2021,79600,80000,79100,79600,75812.55469,17494407
5/20/2021,79400,79700,79100,79500,75717.3125,16541828
5/21/2021,80100,81500,79800,80100,76288.76563,20961714
5/24/2021,80100,80400,79500,79700,75907.79688,13398666
5/25/2021,80000,80400,79800,79900,76098.28125,13628942
5/26/2021,80400,80500,79700,79800,76003.03906,11984359
5/27/2021,80000,80000,79100,79600,75812.55469,23198510
5/28/2021,79800,80400,79400,80100,76288.76563,12360199
5/31/2021,80300,80600,79600,80500,76669.74219,13321324
6/1/2021,80500,81300,80100,80600,76764.97656,14058401
6/2/2021,80400,81400,80300,80800,76955.45313,16414644
6/3/2021,81300,83000,81100,82800,78860.30469,29546007
6/4/2021,82700,82700,81500,82200,78288.84375,18112259
6/7/2021,82700,82800,81600,81900,78003.10938,16496197
6/8/2021,82300,82600,81800,81900,78003.10938,12781226
6/9/2021,81500,82000,81100,81100,77241.1875,14908823
6/10/2021,81300,81400,80900,81000,77145.9375,17586995
6/11/2021,81200,81700,80700,81000,77145.9375,14087962
6/14/2021,80800,80900,80500,80500,76669.74219,10550078
6/15/2021,80900,81200,80600,80900,77050.71094,10075685
6/16/2021,81500,81900,81100,81800,77907.875,14999855
6/17/2021,81100,81300,80700,80900,77050.71094,14007385
6/18/2021,81100,81100,80500,80500,76669.74219,14916721
6/21/2021,79700,80000,79600,79900,76098.28125,16063340
6/22/2021,80200,80300,79900,80000,76193.51563,11773365
6/23/2021,80500,80600,79900,80100,76288.76563,13856548
6/24/2021,80400,81400,80100,81200,77336.42188,18771080
6/25/2021,81500,81900,81200,81600,77717.39844,13481405
6/28/2021,81700,82000,81600,81900,78003.10938,11578529
6/29/2021,81900,82100,80800,81000,77487.49219,15744317
6/30/2021,81100,81400,80700,80700,77200.5,13288643
7/1/2021,80500,80600,80000,80100,76626.51563,13382882
7/2/2021,80000,80400,79900,80000,76530.85156,8753097
7/5/2021,80100,80800,80000,80400,76913.52344,8330969
7/6/2021,80600,81200,80500,81200,77678.82031,12131651
7/7/2021,81200,81300,80300,80800,77296.16406,15992202
7/8/2021,81100,81200,79900,79900,76435.1875,16660998
7/9/2021,79600,79800,79000,79400,75956.875,22720577
7/12/2021,79900,80000,79500,79700,76243.85938,9768108
7/13/2021,80000,80200,79800,79800,76339.53125,9863450
7/14/2021,79400,79600,79100,79500,76052.53906,11575636
7/15/2021,79800,80600,79500,80600,77104.84375,13766279
7/16/2021,80100,80100,79500,79800,76339.53125,10859399
7/19/2021,79100,79200,78800,79000,75574.21875,13155414
7/20/2021,78500,79000,78400,79000,75574.21875,12456646
7/21/2021,79000,79100,78500,78500,75095.90625,12355296
7/22/2021,79000,79800,78900,79700,76243.85938,12618790
7/23/2021,79700,79900,79200,79300,75861.21094,9098910
7/26/2021,79400,79500,78800,78800,75382.89063,10040975
7/27/2021,79200,79400,78500,78500,75095.90625,11427693
7/28/2021,78300,79200,78100,79200,75765.54688,12743417
7/29/2021,78800,79400,78800,79000,75574.21875,14360453
7/30/2021,78900,78900,78500,78500,75095.90625,13823411
8/2/2021,79200,79500,78700,79300,75861.21094,11739124
8/3/2021,79400,81400,79300,81400,77870.14063,24339360
8/4/2021,82200,83100,81800,82900,79305.10156,25642368
8/5/2021,83300,83300,82000,82100,78539.78906,18485469
8/6/2021,81900,82500,81300,81500,77965.8125,13342623
8/9/2021,81500,82300,80900,81500,77965.8125,15522581
8/10/2021,82300,82400,80100,80200,76722.1875,20362639
8/11/2021,79600,79800,78500,78500,75095.90625,30241137
8/12/2021,77100,78200,76900,77000,73660.94531,42365223
8/13/2021,75800,76000,74100,74400,71173.6875,61270643
8/17/2021,74000,75100,74000,74200,70982.375,30944847
8/18/2021,73900,74600,73100,73900,70695.375,29192631
8/19/2021,73500,74400,73100,73100,69930.07031,22166298
8/20/2021,73500,73900,72500,72700,69547.42188,22364803
8/23/2021,73300,74000,73000,73300,70121.39844,19384648
8/24/2021,73900,75700,73900,75600,72321.64844,21016913
8/25/2021,76200,76600,74900,75700,72417.32813,22319664
8/26/2021,76100,76200,74600,74600,71365.03125,16671494
8/27/2021,74300,75000,73800,74300,71078.03906,15172748
8/30/2021,75400,75500,74200,74600,71365.03125,12686999
8/31/2021,74900,76700,74300,76700,73373.96875,24630370
9/1/2021,76700,77100,75900,76800,73469.61719,16114775
9/2/2021,76800,76800,75700,76000,72704.32813,15347486
9/3/2021,76400,76700,76000,76600,73278.28906,12096419
9/6/2021,76800,77600,76600,77300,73947.9375,12861180
9/7/2021,77100,77100,75900,76100,72799.97656,13239401
9/8/2021,76000,76400,75600,76300,72991.30469,11798147
9/9/2021,76400,76600,75000,75300,72034.67188,17600770
9/10/2021,75300,75600,74800,75300,72034.67188,10103212
9/13/2021,75200,76300,75100,76300,72991.30469,11397775
9/14/2021,77100,77700,76600,76600,73278.28906,18167057
9/15/2021,77400,77400,76400,77000,73660.94531,12829128
9/16/2021,77300,77400,76100,76100,72799.97656,13067622
9/17/2021,76300,77200,75900,77200,73852.28906,16289502
9/23/2021,77500,77600,76800,77400,74043.60156,17055590
9/24/2021,77600,77700,77100,77300,73947.9375,12247274
9/27/2021,77300,77700,77000,77700,74330.58594,11699798
9/28/2021,77700,77800,76200,76300,72991.30469,15406382
9/29/2021,74800,75300,73800,74100,71223.6875,23992458
9/30/2021,74300,74800,73700,74100,71223.6875,19919361
10/1/2021,73900,74000,72900,73200,70358.61719,15803395
10/5/2021,73000,73000,71400,72200,69397.42969,24013921
10/6/2021,72600,72800,71200,71300,68532.375,18956962
10/7/2021,71600,72100,71300,71600,68820.73438,13683532
10/8/2021,72300,72400,71500,71500,68724.60938,14043287
10/12/2021,70700,70900,68700,69000,66321.66406,31001484
10/13/2021,68700,69600,68300,68800,66129.41406,24172015
10/14/2021,69000,69800,68800,69400,66706.13281,19520641
10/15/2021,70200,71000,70000,70100,67378.96094,18051612
10/18/2021,70200,70300,69200,70200,67475.07031,13486391
10/19/2021,70800,71000,70400,70600,67859.53906,9507991
10/20/2021,70700,71000,70200,70300,67571.1875,10151638
10/21/2021,70300,70600,70000,70200,67475.07031,10891094
10/22/2021,70000,70700,70000,70400,67667.3125,8395448
10/25/2021,69900,70600,69500,70200,67475.07031,10029621
10/26/2021,70600,71500,70400,71100,68340.14063,10528252
10/27/2021,71000,71000,70000,70100,67378.96094,10295316
10/28/2021,69500,72200,69500,70700,67955.66406,20644902
10/29/2021,71200,71600,69700,69800,67090.58594,17016151
11/1/2021,70200,70600,69900,69900,67186.71875,11503729
11/2/2021,70800,72200,70700,71500,68724.60938,16812570
11/3/2021,71700,71700,70100,70400,67667.3125,12770428
11/4/2021,71200,71600,70500,70600,67859.53906,11818987
11/5/2021,71600,71600,70200,70200,67475.07031,12667743
11/8/2021,70400,70600,69800,70600,67859.53906,11121981
11/9/2021,70300,71000,70100,70500,67763.42188,11159589
11/10/2021,70300,70900,70200,70200,67475.07031,9422009
11/11/2021,69900,70000,69600,69900,67186.71875,11489122
11/12/2021,70200,70900,69900,70600,67859.53906,10087450
11/15/2021,71700,71900,70900,71400,68628.5,12420710
11/16/2021,71500,72000,71300,71300,68532.375,10919239
11/17/2021,71300,71600,70600,70700,67955.66406,11027606
11/18/2021,70700,71000,70200,70200,67475.07031,10144957
11/19/2021,70400,71400,70100,71200,68436.26563,11954728
11/22/2021,73300,75200,73000,74900,71992.63281,27506623
11/23/2021,76000,76000,74500,75300,72377.10938,22029195
11/24/2021,76000,76200,74100,74800,71896.51563,15652305
11/25/2021,75100,75100,73600,73700,70839.21094,12559258
11/26/2021,73500,74100,72000,72300,69493.5625,13002242
11/29/2021,71700,73000,71400,72300,69493.5625,16682559
11/30/2021,73200,73900,70500,71300,68532.375,30364841
12/1/2021,72000,74800,71600,74400,71512.03125,21954856
12/2/2021,73900,75800,73800,75800,72857.70313,23652940
